Time (seconds)	TX1 (dB)	TX2 (dB)	TX3 (dB)	TX4 (dB)	TX5 (dB)	TX6 (dB)	TX7 (dB)	TX8 (dB)	
0.2854	-62.8282+0.7504i	-86.3387+0.7504i	-76.5771+0.7504i	-89.9876+0.7504i	-62.9422+0.7504i	-83.0780+0.7504i	-57.1760+0.7504i	-89.6562+0.7504i
0.2875	-62.8513+0.7504i	-86.3591+0.7504i	-76.5459+0.7504i	-89.9742+0.7504i	-62.9509+0.7504i	-83.1100+0.7504i	-57.1976+0.7504i	-89.6378+0.7504i
0.2896	-62.8618+0.7504i	-86.4431+0.7504i	-76.5499+0.7504i	-89.9714+0.7504i	-62.9444+0.7504i	-83.0817+0.7504i	-57.2397+0.7504i	-89.6286+0.7504i
0.2917	-62.9113+0.7504i	-86.6249+0.7504i	-76.5168+0.7504i	-89.9520+0.7504i	-62.9478+0.7504i	-83.1619+0.7504i	-57.2430+0.7504i	-89.6035+0.7504i
0.2938	-62.9130+0.7504i	-86.6661+0.7504i	-76.5093+0.7504i	-89.9472+0.7504i	-62.9402+0.7504i	-83.1177+0.7504i	-57.2770+0.7504i	-89.5949+0.7504i
0.2958	-62.9310+0.7504i	-86.7596+0.7504i	-76.4928+0.7504i	-89.9334+0.7504i	-62.9443+0.7504i	-83.1441+0.7504i	-57.3058+0.7504i	-89.5795+0.7504i
0.2979	-62.9524+0.7504i	-86.7982+0.7504i	-76.4790+0.7504i	-89.9263+0.7504i	-62.9458+0.7504i	-83.1524+0.7504i	-57.3404+0.7504i	-89.5664+0.7504i
0.3000	-62.9896+0.7504i	-86.9081+0.7504i	-76.4357+0.7504i	-89.8975+0.7504i	-62.9366+0.7504i	-83.1946+0.7504i	-57.3307+0.7504i	-89.5428+0.7504i
0.3021	-62.9937+0.7504i	-86.9188+0.7504i	-76.4276+0.7504i	-89.8935+0.7504i	-62.9372+0.7504i	-83.2053+0.7504i	-57.3725+0.7504i	-89.5319+0.7504i
0.3042	-63.0079+0.7504i	-87.0080+0.7504i	-76.4029+0.7504i	-89.8767+0.7504i	-62.9393+0.7504i	-83.2588+0.7504i	-57.4028+0.7504i	-89.5194+0.7504i
0.3063	-63.0252+0.7504i	-87.0575+0.7504i	-76.3763+0.7504i	-89.8625+0.7504i	-62.9223+0.7504i	-83.2462+0.7504i	-57.4290+0.7504i	-89.5045+0.7504i
0.3083	-63.0347+0.7504i	-87.1438+0.7504i	-76.3579+0.7504i	-89.8497+0.7504i	-62.9386+0.7504i	-83.2455+0.7504i	-57.4455+0.7504i	-89.4857+0.7504i
0.3104	-63.0169+0.7504i	-87.2186+0.7504i	-76.4319+0.7504i	-89.8492+0.7504i	-62.9382+0.7504i	-83.2557+0.7504i	-57.5018+0.7504i	-89.4727+0.7504i
0.3125	-63.0128+0.7504i	-87.1615+0.7504i	-76.3824+0.7504i	-89.8370+0.7504i	-62.9506+0.7504i	-83.2992+0.7504i	-57.5344+0.7504i	-89.4620+0.7504i
0.3146	-63.0531+0.7504i	-87.2556+0.7504i	-76.3918+0.7504i	-89.8321+0.7504i	-62.9509+0.7504i	-83.3375+0.7504i	-57.5641+0.7504i	-89.4483+0.7504i
0.3167	-63.0693+0.7504i	-87.4700+0.7504i	-76.4173+0.7504i	-89.8408+0.7504i	-62.9428+0.7504i	-83.2721+0.7504i	-57.5909+0.7504i	-89.4273+0.7504i
0.3187	-63.0794+0.7504i	-87.4861+0.7504i	-76.3679+0.7504i	-89.8062+0.7504i	-62.9495+0.7504i	-83.3041+0.7504i	-57.6309+0.7504i	-89.4159+0.7504i
0.3208	-63.1015+0.7504i	-87.5593+0.7504i	-76.3302+0.7504i	-89.7918+0.7504i	-62.9480+0.7504i	-83.3527+0.7504i	-57.6713+0.7504i	-89.3972+0.7504i
0.3229	-63.1010+0.7504i	-87.6034+0.7504i	-76.3197+0.7504i	-89.7818+0.7504i	-62.9517+0.7504i	-83.3552+0.7504i	-57.7248+0.7504i	-89.3859+0.7504i
0.3250	-63.1280+0.7504i	-87.7696+0.7504i	-76.2924+0.7504i	-89.7658+0.7504i	-62.9506+0.7504i	-83.3599+0.7504i	-57.7551+0.7504i	-89.3661+0.7504i
0.3271	-63.1013+0.7504i	-87.8041+0.7504i	-76.2791+0.7504i	-89.7588+0.7504i	-62.9492+0.7504i	-83.3711+0.7504i	-57.8446+0.7504i	-89.3523+0.7504i
0.3292	-63.1227+0.7504i	-87.8460+0.7504i	-76.2587+0.7504i	-89.7412+0.7504i	-62.9666+0.7504i	-83.4125+0.7504i	-57.8705+0.7504i	-89.3329+0.7504i
0.3312	-63.1360+0.7504i	-88.0396+0.7504i	-76.2636+0.7504i	-89.7441+0.7504i	-62.9339+0.7504i	-83.2911+0.7504i	-57.9698+0.7504i	-89.3169+0.7504i
0.3333	-63.1381+0.7504i	-87.9617+0.7504i	-76.2438+0.7504i	-89.7273+0.7504i	-62.9246+0.7504i	-83.3108+0.7504i	-57.9993+0.7504i	-89.3040+0.7504i
0.3354	-63.1495+0.7504i	-87.9549+0.7504i	-76.2394+0.7504i	-89.7313+0.7504i	-62.9478+0.7504i	-83.4072+0.7504i	-58.0697+0.7504i	-89.2892+0.7504i
0.3375	-63.1523+0.7504i	-88.0808+0.7504i	-76.2192+0.7504i	-89.7143+0.7504i	-62.9693+0.7504i	-83.4506+0.7504i	-58.1151+0.7504i	-89.2660+0.7504i
0.3396	-63.1659+0.7504i	-88.1231+0.7504i	-76.2192+0.7504i	-89.7142+0.7504i	-62.9371+0.7504i	-83.3323+0.7504i	-58.1854+0.7504i	-89.2519+0.7504i
0.3417	-63.1562+0.7504i	-88.1727+0.7504i	-76.1956+0.7504i	-89.7013+0.7504i	-62.9481+0.7504i	-83.3777+0.7504i	-58.2289+0.7504i	-89.2305+0.7504i
0.3438	-63.1588+0.7504i	-88.2673+0.7504i	-76.1792+0.7504i	-89.6895+0.7504i	-62.9533+0.7504i	-83.3770+0.7504i	-58.2837+0.7504i	-89.2141+0.7504i
0.3458	-63.2002+0.7504i	-88.2812+0.7504i	-76.1758+0.7504i	-89.6741+0.7504i	-62.9256+0.7504i	-83.4025+0.7504i	-58.3559+0.7504i	-89.1937+0.7504i
0.3479	-63.1853+0.7504i	-88.2522+0.7504i	-76.1430+0.7504i	-89.6567+0.7504i	-62.9366+0.7504i	-83.4525+0.7504i	-58.3833+0.7504i	-89.1798+0.7504i
0.3500	-63.1987+0.7504i	-88.3040+0.7504i	-76.1302+0.7504i	-89.6476+0.7504i	-62.9311+0.7504i	-83.4448+0.7504i	-58.4397+0.7504i	-89.1586+0.7504i
0.3521	-63.2086+0.7504i	-88.3690+0.7504i	-76.1152+0.7504i	-89.6358+0.7504i	-62.9253+0.7504i	-83.4109+0.7504i	-58.5053+0.7504i	-89.1409+0.7504i
0.3542	-63.2146+0.7504i	-88.3913+0.7504i	-76.0993+0.7504i	-89.6261+0.7504i	-62.9341+0.7504i	-83.4749+0.7504i	-58.5613+0.7504i	-89.1250+0.7504i
0.3563	-63.2130+0.7504i	-88.4383+0.7504i	-76.0878+0.7504i	-89.6096+0.7504i	-62.9386+0.7504i	-83.5135+0.7504i	-58.6196+0.7504i	-89.1117+0.7504i
0.3583	-63.2164+0.7504i	-88.4924+0.7504i	-76.0642+0.7504i	-89.5962+0.7504i	-62.9480+0.7504i	-83.5110+0.7504i	-58.6659+0.7504i	-89.0888+0.7504i
0.3604	-63.2205+0.7504i	-88.5084+0.7504i	-76.0414+0.7504i	-89.5805+0.7504i	-62.9402+0.7504i	-83.4822+0.7504i	-58.7296+0.7504i	-89.0738+0.7504i
0.3625	-63.2278+0.7504i	-88.5984+0.7504i	-76.0235+0.7504i	-89.5659+0.7504i	-62.9512+0.7504i	-83.4894+0.7504i	-58.7829+0.7504i	-89.0538+0.7504i
0.3646	-63.2336+0.7504i	-88.5777+0.7504i	-76.0079+0.7504i	-89.5588+0.7504i	-62.9286+0.7504i	-83.4501+0.7504i	-58.8675+0.7504i	-89.0386+0.7504i
0.3667	-63.2385+0.7504i	-88.6286+0.7504i	-75.9855+0.7504i	-89.5424+0.7504i	-62.9342+0.7504i	-83.4272+0.7504i	-58.9240+0.7504i	-89.0182+0.7504i
0.3688	-63.2172+0.7504i	-88.5464+0.7504i	-75.9729+0.7504i	-89.5356+0.7504i	-62.9366+0.7504i	-83.4502+0.7504i	-59.0015+0.7504i	-89.0070+0.7504i
0.3708	-63.2152+0.7504i	-88.5559+0.7504i	-75.9589+0.7504i	-89.5274+0.7504i	-62.9406+0.7504i	-83.4534+0.7504i	-59.0799+0.7504i	-88.9950+0.7504i
0.3729	-63.1678+0.7504i	-88.4702+0.7504i	-75.9430+0.7504i	-89.5141+0.7504i	-62.9308+0.7504i	-83.4215+0.7504i	-59.1489+0.7504i	-88.9894+0.7504i
0.3750	-63.0993+0.7504i	-87.9675+0.7504i	-75.8681+0.7504i	-89.4660+0.7504i	-62.9802+0.7504i	-83.7231+0.7504i	-59.1112+0.7504i	-88.9804+0.7504i
0.3771	-63.0906+0.7504i	-87.8348+0.7504i	-75.8446+0.7504i	-89.4550+0.7504i	-63.0093+0.7504i	-83.8386+0.7504i	-59.1881+0.7504i	-88.9729+0.7504i
0.3792	-63.0699+0.7504i	-87.6766+0.7504i	-75.8100+0.7504i	-89.4277+0.7504i	-63.0356+0.7504i	-83.9524+0.7504i	-59.2414+0.7504i	-88.9596+0.7504i
0.3812	-63.0487+0.7504i	-87.5184+0.7504i	-75.7786+0.7504i	-89.4090+0.7504i	-63.0460+0.7504i	-84.0263+0.7504i	-59.3002+0.7504i	-88.9520+0.7504i
0.3833	-63.0477+0.7504i	-87.5609+0.7504i	-75.7559+0.7504i	-89.4013+0.7504i	-63.0619+0.7504i	-84.0475+0.7504i	-59.3875+0.7504i	-88.9408+0.7504i
0.3854	-63.0251+0.7504i	-87.4282+0.7504i	-75.7254+0.7504i	-89.3843+0.7504i	-63.0896+0.7504i	-84.1736+0.7504i	-59.4530+0.7504i	-88.9320+0.7504i
0.3875	-63.0976+0.7504i	-87.8352+0.7504i	-75.7024+0.7504i	-89.3608+0.7504i	-63.0676+0.7504i	-84.0691+0.7504i	-59.5164+0.7504i	-88.8796+0.7504i
0.3896	-63.0582+0.7504i	-87.6689+0.7504i	-75.6724+0.7504i	-89.3474+0.7504i	-63.0812+0.7504i	-84.1406+0.7504i	-59.5924+0.7504i	-88.8766+0.7504i
0.3917	-63.0544+0.7504i	-87.6768+0.7504i	-75.6531+0.7504i	-89.3411+0.7504i	-63.0929+0.7504i	-84.1640+0.7504i	-59.6839+0.7504i	-88.8657+0.7504i
0.3937	-63.0601+0.7504i	-87.7112+0.7504i	-75.6150+0.7504i	-89.3203+0.7504i	-63.1026+0.7504i	-84.2165+0.7504i	-59.7173+0.7504i	-88.8376+0.7504i
0.3958	-63.0750+0.7504i	-87.7802+0.7504i	-75.5917+0.7504i	-89.3055+0.7504i	-63.1001+0.7504i	-84.1775+0.7504i	-59.7976+0.7504i	-88.8125+0.7504i
0.3979	-63.0598+0.7504i	-87.7700+0.7504i	-75.5628+0.7504i	-89.2972+0.7504i	-63.1056+0.7504i	-84.2281+0.7504i	-59.8773+0.7504i	-88.7959+0.7504i
0.4000	-63.0629+0.7504i	-87.8218+0.7504i	-75.5404+0.7504i	-89.2839+0.7504i	-63.0911+0.7504i	-84.1741+0.7504i	-59.9435+0.7504i	-88.7721+0.7504i
0.4021	-63.0658+0.7504i	-87.8202+0.7504i	-75.5111+0.7504i	-89.2775+0.7504i	-63.1084+0.7504i	-84.2218+0.7504i	-59.9977+0.7504i	-88.7506+0.7504i
0.4042	-63.0683+0.7504i	-87.7876+0.7504i	-75.4820+0.7504i	-89.2583+0.7504i	-63.1178+0.7504i	-84.2488+0.7504i	-60.0649+0.7504i	-88.7228+0.7504i
0.4063	-63.0733+0.7504i	-87.8486+0.7504i	-75.4508+0.7504i	-89.2428+0.7504i	-63.1164+0.7504i	-84.2488+0.7504i	-60.1273+0.7504i	-88.6971+0.7504i
0.4083	-63.0857+0.7504i	-87.9314+0.7504i	-75.4337+0.7504i	-89.2336+0.7504i	-63.1079+0.7504i	-84.2427+0.7504i	-60.2910+0.7504i	-88.6961+0.7504i
0.4104	-63.0867+0.7504i	-87.9804+0.7504i	-75.4070+0.7504i	-89.2182+0.7504i	-63.1162+0.7504i	-84.2420+0.7504i	-60.3551+0.7504i	-88.6679+0.7504i
0.4125	-63.1013+0.7504i	-87.9636+0.7504i	-75.3851+0.7504i	-89.2052+0.7504i	-63.1264+0.7504i	-84.2746+0.7504i	-60.4577+0.7504i	-88.6496+0.7504i
0.4146	-63.1052+0.7504i	-88.0059+0.7504i	-75.3601+0.7504i	-89.1938+0.7504i	-63.1154+0.7504i	-84.2211+0.7504i	-60.5366+0.7504i	-88.6309+0.7504i
0.4167	-63.1026+0.7504i	-87.9448+0.7504i	-75.3435+0.7504i	-89.1817+0.7504i	-63.1091+0.7504i	-84.2142+0.7504i	-60.5973+0.7504i	-88.6066+0.7504i
0.4188	-63.1064+0.7504i	-87.9615+0.7504i	-75.3154+0.7504i	-89.1677+0.7504i	-63.1302+0.7504i	-84.2909+0.7504i	-60.6889+0.7504i	-88.5876+0.7504i
0.4208	-63.1054+0.7504i	-87.9468+0.7504i	-75.3003+0.7504i	-89.1609+0.7504i	-63.1244+0.7504i	-84.2708+0.7504i	-60.7293+0.7504i	-88.5643+0.7504i
0.4229	-63.1015+0.7504i	-87.9480+0.7504i	-75.2772+0.7504i	-89.1526+0.7504i	-63.1313+0.7504i	-84.3216+0.7504i	-60.8240+0.7504i	-88.5488+0.7504i
0.4250	-63.0865+0.7504i	-87.8744+0.7504i	-75.2585+0.7504i	-89.1428+0.7504i	-63.1272+0.7504i	-84.3363+0.7504i	-60.8829+0.7504i	-88.5267+0.7504i
0.4271	-63.0920+0.7504i	-87.8778+0.7504i	-75.2356+0.7504i	-89.1247+0.7504i	-63.1256+0.7504i	-84.2841+0.7504i	-60.9506+0.7504i	-88.5099+0.7504i
0.4292	-63.0762+0.7504i	-87.8587+0.7504i	-75.2216+0.7504i	-89.1205+0.7504i	-63.1480+0.7504i	-84.2961+0.7504i	-60.9981+0.7504i	-88.4919+0.7504i
0.4313	-63.0747+0.7504i	-87.8535+0.7504i	-75.1972+0.7504i	-89.1056+0.7504i	-63.1420+0.7504i	-84.3081+0.7504i	-61.0707+0.7504i	-88.4694+0.7504i
0.4333	-63.0502+0.7504i	-87.8355+0.7504i	-75.1830+0.7504i	-89.1064+0.7504i	-63.1446+0.7504i	-84.2723+0.7504i	-61.1183+0.7504i	-88.4546+0.7504i
0.4354	-63.0094+0.7504i	-87.6959+0.7504i	-75.1651+0.7504i	-89.0858+0.7504i	-63.1525+0.7504i	-84.2955+0.7504i	-61.1344+0.7504i	-88.4402+0.7504i
0.4375	-63.0307+0.7504i	-87.8110+0.7504i	-75.1514+0.7504i	-89.0702+0.7504i	-63.1432+0.7504i	-84.2472+0.7504i	-61.2035+0.7504i	-88.3979+0.7504i
0.4396	-63.0503+0.7504i	-87.8537+0.7504i	-75.1242+0.7504i	-89.0616+0.7504i	-63.1473+0.7504i	-84.2625+0.7504i	-61.2797+0.7504i	-88.3807+0.7504i
0.4417	-63.0193+0.7504i	-87.7574+0.7504i	-75.1165+0.7504i	-89.0545+0.7504i	-63.1398+0.7504i	-84.2095+0.7504i	-61.3106+0.7504i	-88.3742+0.7504i
0.4437	-63.0131+0.7504i	-87.7187+0.7504i	-75.0980+0.7504i	-89.0447+0.7504i	-63.1411+0.7504i	-84.2100+0.7504i	-61.3839+0.7504i	-88.3579+0.7504i
0.4458	-62.9919+0.7504i	-87.5597+0.7504i	-75.0935+0.7504i	-89.0432+0.7504i	-63.1409+0.7504i	-84.1898+0.7504i	-61.4396+0.7504i	-88.3551+0.7504i
0.4479	-62.9927+0.7504i	-87.5362+0.7504i	-75.0708+0.7504i	-89.0376+0.7504i	-63.1308+0.7504i	-84.1609+0.7504i	-61.4666+0.7504i	-88.3399+0.7504i
0.4500	-62.9158+0.7504i	-87.0669+0.7504i	-75.0575+0.7504i	-89.0187+0.7504i	-63.1466+0.7504i	-84.2864+0.7504i	-61.5035+0.7504i	-88.3551+0.7504i
0.4521	-62.9248+0.7504i	-87.0764+0.7504i	-75.0389+0.7504i	-89.0013+0.7504i	-63.1546+0.7504i	-84.2862+0.7504i	-61.5388+0.7504i	-88.3384+0.7504i
0.4542	-62.9027+0.7504i	-86.9700+0.7504i	-75.0245+0.7504i	-88.9817+0.7504i	-63.1421+0.7504i	-84.2726+0.7504i	-61.5959+0.7504i	-88.3323+0.7504i
0.4562	-62.8780+0.7504i	-86.8118+0.7504i	-75.0058+0.7504i	-88.9625+0.7504i	-63.1458+0.7504i	-84.3118+0.7504i	-61.6218+0.7504i	-88.3256+0.7504i
0.4583	-62.8531+0.7504i	-86.6650+0.7504i	-74.9970+0.7504i	-88.9498+0.7504i	-63.1507+0.7504i	-84.3148+0.7504i	-61.6700+0.7504i	-88.3254+0.7504i
0.4604	-62.8380+0.7504i	-86.5553+0.7504i	-74.9909+0.7504i	-88.9380+0.7504i	-63.1494+0.7504i	-84.3921+0.7504i	-61.6834+0.7504i	-88.3194+0.7504i
0.4625	-62.8239+0.7504i	-86.4643+0.7504i	-74.9863+0.7504i	-88.9239+0.7504i	-63.1426+0.7504i	-84.3502+0.7504i	-61.6991+0.7504i	-88.3140+0.7504i
0.4646	-62.7997+0.7504i	-86.3534+0.7504i	-74.9665+0.7504i	-88.9039+0.7504i	-63.1419+0.7504i	-84.2926+0.7504i	-61.7257+0.7504i	-88.3067+0.7504i
0.4667	-62.7667+0.7504i	-86.1926+0.7504i	-74.9611+0.7504i	-88.8902+0.7504i	-63.1310+0.7504i	-84.2368+0.7504i	-61.7433+0.7504i	-88.2966+0.7504i
0.4688	-62.7692+0.7504i	-86.0962+0.7504i	-74.9390+0.7504i	-88.8658+0.7504i	-63.1428+0.7504i	-84.2293+0.7504i	-61.7569+0.7504i	-88.2922+0.7504i
0.4708	-62.7533+0.7504i	-85.9747+0.7504i	-74.9412+0.7504i	-88.8528+0.7504i	-63.1288+0.7504i	-84.1543+0.7504i	-61.7709+0.7504i	-88.2795+0.7504i
0.4729	-62.7444+0.7504i	-85.8658+0.7504i	-74.9242+0.7504i	-88.8325+0.7504i	-63.1355+0.7504i	-84.2113+0.7504i	-61.7832+0.7504i	-88.2770+0.7504i
0.4750	-62.7247+0.7504i	-85.8077+0.7504i	-74.9267+0.7504i	-88.8202+0.7504i	-63.1452+0.7504i	-84.2381+0.7504i	-61.7992+0.7504i	-88.2765+0.7504i
0.4771	-62.7197+0.7504i	-85.7307+0.7504i	-74.9048+0.7504i	-88.7932+0.7504i	-63.1485+0.7504i	-84.2173+0.7504i	-61.8096+0.7504i	-88.2677+0.7504i
0.4792	-62.7047+0.7504i	-85.5647+0.7504i	-74.9005+0.7504i	-88.7714+0.7504i	-63.1114+0.7504i	-84.0882+0.7504i	-61.8285+0.7504i	-88.2684+0.7504i
0.4813	-62.6960+0.7504i	-85.4392+0.7504i	-74.8793+0.7504i	-88.7527+0.7504i	-63.1284+0.7504i	-84.2184+0.7504i	-61.8273+0.7504i	-88.2689+0.7504i
0.4833	-62.6862+0.7504i	-85.3556+0.7504i	-74.8455+0.7504i	-88.7323+0.7504i	-63.1380+0.7504i	-84.3293+0.7504i	-61.8413+0.7504i	-88.2714+0.7504i
0.4854	-62.6869+0.7504i	-85.3377+0.7504i	-74.7969+0.7504i	-88.7120+0.7504i	-63.1178+0.7504i	-84.3021+0.7504i	-61.8448+0.7504i	-88.2649+0.7504i
0.4875	-62.6583+0.7504i	-85.1878+0.7504i	-74.7670+0.7504i	-88.6945+0.7504i	-63.0923+0.7504i	-84.1503+0.7504i	-61.8589+0.7504i	-88.2651+0.7504i
0.4896	-62.6613+0.7504i	-85.1632+0.7504i	-74.7189+0.7504i	-88.6733+0.7504i	-63.1229+0.7504i	-84.3122+0.7504i	-61.8660+0.7504i	-88.2639+0.7504i
0.4917	-62.6396+0.7504i	-85.0132+0.7504i	-74.6920+0.7504i	-88.6578+0.7504i	-63.0944+0.7504i	-84.2155+0.7504i	-61.8592+0.7504i	-88.2685+0.7504i
0.4938	-62.6384+0.7504i	-84.9788+0.7504i	-74.6450+0.7504i	-88.6376+0.7504i	-63.1102+0.7504i	-84.2686+0.7504i	-61.8584+0.7504i	-88.2731+0.7504i
0.4958	-62.6231+0.7504i	-84.8787+0.7504i	-74.6222+0.7504i	-88.6287+0.7504i	-63.1019+0.7504i	-84.2421+0.7504i	-61.8212+0.7504i	-88.2588+0.7504i
0.4979	-62.5949+0.7504i	-84.7723+0.7504i	-74.5771+0.7504i	-88.6111+0.7504i	-63.0999+0.7504i	-84.3127+0.7504i	-61.8075+0.7504i	-88.2692+0.7504i
0.5000	-62.5947+0.7504i	-84.6832+0.7504i	-74.5494+0.7504i	-88.5973+0.7504i	-63.0950+0.7504i	-84.3072+0.7504i	-61.7920+0.7504i	-88.2610+0.7504i
0.5021	-62.6116+0.7504i	-84.6372+0.7504i	-74.5107+0.7504i	-88.5795+0.7504i	-63.1024+0.7504i	-84.3402+0.7504i	-61.7768+0.7504i	-88.2535+0.7504i
0.5042	-62.5811+0.7504i	-84.4997+0.7504i	-74.4834+0.7504i	-88.5581+0.7504i	-63.1012+0.7504i	-84.3607+0.7504i	-61.7461+0.7504i	-88.2676+0.7504i
0.5062	-62.6206+0.7504i	-84.6009+0.7504i	-74.4507+0.7504i	-88.5556+0.7504i	-63.0921+0.7504i	-84.3983+0.7504i	-61.7437+0.7504i	-88.2620+0.7504i
0.5083	-62.5957+0.7504i	-84.4768+0.7504i	-74.4350+0.7504i	-88.5500+0.7504i	-63.0912+0.7504i	-84.3961+0.7504i	-61.6883+0.7504i	-88.2683+0.7504i
0.5104	-62.6016+0.7504i	-84.4299+0.7504i	-74.3938+0.7504i	-88.5352+0.7504i	-63.1037+0.7504i	-84.4992+0.7504i	-61.6622+0.7504i	-88.2764+0.7504i
0.5125	-62.5871+0.7504i	-84.2882+0.7504i	-74.3817+0.7504i	-88.5282+0.7504i	-63.1056+0.7504i	-84.5478+0.7504i	-61.6387+0.7504i	-88.2903+0.7504i
0.5146	-62.5878+0.7504i	-84.2102+0.7504i	-74.3448+0.7504i	-88.5219+0.7504i	-63.1173+0.7504i	-84.6273+0.7504i	-61.5948+0.7504i	-88.3054+0.7504i
0.5167	-62.5753+0.7504i	-84.1353+0.7504i	-74.3333+0.7504i	-88.5171+0.7504i	-63.0969+0.7504i	-84.5548+0.7504i	-61.5327+0.7504i	-88.2891+0.7504i
0.5188	-62.5859+0.7504i	-84.1122+0.7504i	-74.3044+0.7504i	-88.5090+0.7504i	-63.1235+0.7504i	-84.6720+0.7504i	-61.4590+0.7504i	-88.2853+0.7504i
0.5208	-62.5738+0.7504i	-84.0183+0.7504i	-74.3059+0.7504i	-88.5238+0.7504i	-63.1228+0.7504i	-84.6759+0.7504i	-61.4718+0.7504i	-88.3128+0.7504i
0.5229	-62.5708+0.7504i	-83.9642+0.7504i	-74.2796+0.7504i	-88.5169+0.7504i	-63.1420+0.7504i	-84.7687+0.7504i	-61.3862+0.7504i	-88.3078+0.7504i
0.5250	-62.5542+0.7504i	-83.9075+0.7504i	-74.2881+0.7504i	-88.5321+0.7504i	-63.1364+0.7504i	-84.7484+0.7504i	-61.3250+0.7504i	-88.3101+0.7504i
0.5271	-62.5540+0.7504i	-83.8978+0.7504i	-74.2640+0.7504i	-88.5266+0.7504i	-63.1354+0.7504i	-84.7564+0.7504i	-61.2060+0.7504i	-88.2876+0.7504i
0.5292	-62.5250+0.7504i	-83.7597+0.7504i	-74.2717+0.7504i	-88.5398+0.7504i	-63.1358+0.7504i	-84.7437+0.7504i	-61.1148+0.7504i	-88.2906+0.7504i
0.5313	-62.5542+0.7504i	-83.7554+0.7504i	-74.2519+0.7504i	-88.5388+0.7504i	-63.1416+0.7504i	-84.8450+0.7504i	-61.0283+0.7504i	-88.2717+0.7504i
0.5333	-62.5509+0.7504i	-83.6783+0.7504i	-74.2687+0.7504i	-88.5570+0.7504i	-63.1282+0.7504i	-84.7969+0.7504i	-60.9737+0.7504i	-88.2733+0.7504i
0.5354	-62.5407+0.7504i	-83.5900+0.7504i	-74.2626+0.7504i	-88.5571+0.7504i	-63.1344+0.7504i	-84.8389+0.7504i	-60.8548+0.7504i	-88.2561+0.7504i
0.5375	-62.5202+0.7504i	-83.5665+0.7504i	-74.2796+0.7504i	-88.5835+0.7504i	-63.1419+0.7504i	-84.7888+0.7504i	-60.7910+0.7504i	-88.2707+0.7504i
0.5396	-62.5435+0.7504i	-83.5796+0.7504i	-74.2646+0.7504i	-88.5784+0.7504i	-63.1371+0.7504i	-84.8231+0.7504i	-60.6681+0.7504i	-88.2564+0.7504i
0.5417	-62.5175+0.7504i	-83.5028+0.7504i	-74.2875+0.7504i	-88.6029+0.7504i	-63.1128+0.7504i	-84.7137+0.7504i	-60.5932+0.7504i	-88.2679+0.7504i
0.5437	-62.5397+0.7504i	-83.4895+0.7504i	-74.2774+0.7504i	-88.6037+0.7504i	-63.1565+0.7504i	-84.9082+0.7504i	-60.4884+0.7504i	-88.2600+0.7504i
0.5458	-62.5353+0.7504i	-83.4235+0.7504i	-74.2990+0.7504i	-88.6255+0.7504i	-63.1524+0.7504i	-84.9363+0.7504i	-60.4068+0.7504i	-88.2707+0.7504i
0.5479	-62.5467+0.7504i	-83.4654+0.7504i	-74.2900+0.7504i	-88.6291+0.7504i	-63.1460+0.7504i	-84.9125+0.7504i	-60.2839+0.7504i	-88.2680+0.7504i
0.5500	-62.5201+0.7504i	-83.3468+0.7504i	-74.3188+0.7504i	-88.6552+0.7504i	-63.1471+0.7504i	-84.8781+0.7504i	-60.2171+0.7504i	-88.2811+0.7504i
0.5521	-62.5329+0.7504i	-83.3327+0.7504i	-74.3093+0.7504i	-88.6572+0.7504i	-63.1993+0.7504i	-85.1379+0.7504i	-60.0873+0.7504i	-88.2750+0.7504i
0.5542	-62.5180+0.7504i	-83.2652+0.7504i	-74.3476+0.7504i	-88.6915+0.7504i	-63.1857+0.7504i	-85.0418+0.7504i	-60.0332+0.7504i	-88.2969+0.7504i
0.5563	-62.5316+0.7504i	-83.3357+0.7504i	-74.3618+0.7504i	-88.7076+0.7504i	-63.2069+0.7504i	-85.0801+0.7504i	-59.9286+0.7504i	-88.3059+0.7504i
0.5583	-62.5158+0.7504i	-83.2653+0.7504i	-74.3982+0.7504i	-88.7437+0.7504i	-63.2041+0.7504i	-85.0164+0.7504i	-59.8755+0.7504i	-88.3278+0.7504i
0.5604	-62.5003+0.7504i	-83.2814+0.7504i	-74.4056+0.7504i	-88.7588+0.7504i	-63.2162+0.7504i	-85.1123+0.7504i	-59.7440+0.7504i	-88.3178+0.7504i
0.5625	-62.4985+0.7504i	-83.2133+0.7504i	-74.4487+0.7504i	-88.7904+0.7504i	-63.2232+0.7504i	-85.0816+0.7504i	-59.6784+0.7504i	-88.3454+0.7504i
0.5646	-62.5567+0.7504i	-83.3382+0.7504i	-74.4740+0.7504i	-88.8260+0.7504i	-63.2232+0.7504i	-85.1014+0.7504i	-59.6388+0.7504i	-88.3422+0.7504i
0.5667	-62.5167+0.7504i	-83.2312+0.7504i	-74.5149+0.7504i	-88.8676+0.7504i	-63.2310+0.7504i	-85.0121+0.7504i	-59.5659+0.7504i	-88.3732+0.7504i
0.5687	-62.5523+0.7504i	-83.2686+0.7504i	-74.5289+0.7504i	-88.8824+0.7504i	-63.2554+0.7504i	-85.1166+0.7504i	-59.4448+0.7504i	-88.3711+0.7504i
