Time (seconds)	TX1 (dB)	TX2 (dB)	TX3 (dB)	TX4 (dB)	TX5 (dB)	TX6 (dB)	TX7 (dB)	TX8 (dB)	
1.1417	-69.5715+0.7504i	-76.5889+0.7504i	-71.4952+0.7504i	-101.0099+0.7504i	-68.1525+0.7504i	-82.0934+0.7504i	-59.7763+0.7504i	-94.5920+0.7504i
1.1438	-69.5790+0.7504i	-76.8105+0.7504i	-71.5716+0.7504i	-101.8737+0.7504i	-68.0031+0.7504i	-82.7580+0.7504i	-59.7508+0.7504i	-94.9062+0.7504i
1.1458	-69.5959+0.7504i	-77.0123+0.7504i	-71.6466+0.7504i	-102.7728+0.7504i	-67.8426+0.7504i	-83.4192+0.7504i	-59.7422+0.7504i	-95.2055+0.7504i
1.1479	-69.6093+0.7504i	-77.2284+0.7504i	-71.7270+0.7504i	-103.7682+0.7504i	-67.6914+0.7504i	-84.1657+0.7504i	-59.7474+0.7504i	-95.5198+0.7504i
1.1500	-69.6154+0.7504i	-77.4350+0.7504i	-71.8042+0.7504i	-104.8676+0.7504i	-67.5365+0.7504i	-84.9384+0.7504i	-59.7323+0.7504i	-95.8379+0.7504i
1.1521	-69.6354+0.7504i	-77.6368+0.7504i	-71.8847+0.7504i	-106.0619+0.7504i	-67.3924+0.7504i	-85.8669+0.7504i	-59.7523+0.7504i	-96.1722+0.7504i
1.1542	-69.6694+0.7504i	-77.8209+0.7504i	-71.9791+0.7504i	-107.7519+0.7504i	-67.2457+0.7504i	-86.7771+0.7504i	-59.7826+0.7504i	-96.4799+0.7504i
1.1563	-69.6926+0.7504i	-78.0244+0.7504i	-72.0572+0.7504i	-109.3394+0.7504i	-67.0847+0.7504i	-87.8059+0.7504i	-59.8043+0.7504i	-96.8411+0.7504i
1.1583	-69.7260+0.7504i	-78.2209+0.7504i	-72.1442+0.7504i	-111.3059+0.7504i	-66.8908+0.7504i	-88.9268+0.7504i	-59.8220+0.7504i	-97.1985+0.7504i
1.1604	-69.7572+0.7504i	-78.4204+0.7504i	-72.2340+0.7504i	-114.0391+0.7504i	-66.8032+0.7504i	-90.3886+0.7504i	-59.8634+0.7504i	-97.5782+0.7504i
1.1625	-69.7881+0.7504i	-78.6096+0.7504i	-72.3133+0.7504i	-117.2489+0.7504i	-66.6350+0.7504i	-91.9261+0.7504i	-59.9123+0.7504i	-97.9303+0.7504i
1.1646	-69.8257+0.7504i	-78.8056+0.7504i	-72.4066+0.7504i	-123.4078+0.7504i	-66.4539+0.7504i	-93.7473+0.7504i	-59.9691+0.7504i	-98.3348+0.7504i
1.1667	-69.8534+0.7504i	-78.7537+0.7504i	-72.4088+0.7504i	-122.4042+0.7504i	-66.4868+0.7504i	-94.2266+0.7504i	-59.9491+0.7504i	-98.3194+0.7504i
1.1687	-69.8430+0.7504i	-78.8884+0.7504i	-72.4777+0.7504i	-132.2721+0.7504i	-66.4464+0.7504i	-96.5949+0.7504i	-59.9766+0.7504i	-98.7548+0.7504i
1.1708	-69.8619+0.7504i	-78.8805+0.7504i	-72.5008+0.7504i	-134.9785+0.7504i	-66.4527+0.7504i	-97.7555+0.7504i	-59.9746+0.7504i	-98.8364+0.7504i
1.1729	-69.8706+0.7504i	-78.8778+0.7504i	-72.5320+0.7504i	-142.1105+0.7504i	-66.5305+0.7504i	-99.1152+0.7504i	-59.9922+0.7504i	-98.9518+0.7504i
1.1750	-69.8830+0.7504i	-78.8917+0.7504i	-72.5643+0.7504i	-145.8082+0.7504i	-66.5289+0.7504i	-100.7354+0.7504i	-59.9915+0.7504i	-99.0501+0.7504i
1.1771	-69.8920+0.7504i	-78.9062+0.7504i	-72.5983+0.7504i	-136.0467+0.7504i	-66.5827+0.7504i	-103.1340+0.7504i	-59.9905+0.7504i	-99.2096+0.7504i
1.1792	-69.9109+0.7504i	-78.9119+0.7504i	-72.6354+0.7504i	-130.3944+0.7504i	-66.5974+0.7504i	-106.0623+0.7504i	-59.9650+0.7504i	-99.3416+0.7504i
1.1812	-69.8994+0.7504i	-79.0826+0.7504i	-72.7100+0.7504i	-121.5887+0.7504i	-66.4756+0.7504i	-147.1687+0.7504i	-60.0418+0.7504i	-99.8915+0.7504i
1.1833	-69.9076+0.7504i	-79.1105+0.7504i	-72.7392+0.7504i	-120.3222+0.7504i	-66.4975+0.7504i	-112.2232+0.7504i	-60.0403+0.7504i	-100.0854+0.7504i
1.1854	-69.9160+0.7504i	-79.1988+0.7504i	-72.7838+0.7504i	-117.7391+0.7504i	-66.4440+0.7504i	-104.6577+0.7504i	-60.0744+0.7504i	-100.4199+0.7504i
1.1875	-69.9282+0.7504i	-79.2240+0.7504i	-72.8162+0.7504i	-116.9058+0.7504i	-66.4566+0.7504i	-101.7728+0.7504i	-60.0976+0.7504i	-100.6035+0.7504i
1.1896	-69.9399+0.7504i	-79.2788+0.7504i	-72.8522+0.7504i	-115.6142+0.7504i	-66.4428+0.7504i	-99.2617+0.7504i	-60.1173+0.7504i	-100.8739+0.7504i
1.1917	-69.9507+0.7504i	-79.3169+0.7504i	-72.8819+0.7504i	-115.0869+0.7504i	-66.4316+0.7504i	-97.3621+0.7504i	-60.0875+0.7504i	-101.1225+0.7504i
1.1938	-69.9705+0.7504i	-79.4137+0.7504i	-72.9173+0.7504i	-113.6633+0.7504i	-66.4139+0.7504i	-95.6525+0.7504i	-60.1384+0.7504i	-101.5035+0.7504i
1.1958	-69.9827+0.7504i	-79.4573+0.7504i	-72.9605+0.7504i	-112.6309+0.7504i	-66.4086+0.7504i	-94.3530+0.7504i	-60.1984+0.7504i	-101.7420+0.7504i
1.1979	-69.9871+0.7504i	-79.5239+0.7504i	-72.9769+0.7504i	-111.8197+0.7504i	-66.4749+0.7504i	-92.6297+0.7504i	-60.2824+0.7504i	-102.0566+0.7504i
1.2000	-70.0045+0.7504i	-79.5725+0.7504i	-73.0234+0.7504i	-111.1457+0.7504i	-66.4499+0.7504i	-91.8183+0.7504i	-60.2763+0.7504i	-102.3327+0.7504i
1.2021	-70.0121+0.7504i	-79.6456+0.7504i	-73.0531+0.7504i	-110.3315+0.7504i	-66.3801+0.7504i	-90.7480+0.7504i	-60.3363+0.7504i	-102.6616+0.7504i
1.2042	-70.0267+0.7504i	-79.6985+0.7504i	-73.0815+0.7504i	-109.9249+0.7504i	-66.3965+0.7504i	-89.9953+0.7504i	-60.3778+0.7504i	-102.9528+0.7504i
1.2063	-70.0457+0.7504i	-79.7637+0.7504i	-73.1215+0.7504i	-109.2873+0.7504i	-66.4054+0.7504i	-89.2234+0.7504i	-60.4426+0.7504i	-103.2898+0.7504i
1.2083	-70.0531+0.7504i	-79.8279+0.7504i	-73.1570+0.7504i	-108.6743+0.7504i	-66.3923+0.7504i	-88.5651+0.7504i	-60.4785+0.7504i	-103.6310+0.7504i
1.2104	-69.9661+0.7504i	-80.0084+0.7504i	-73.2143+0.7504i	-107.8048+0.7504i	-66.3236+0.7504i	-88.1091+0.7504i	-60.4754+0.7504i	-104.8096+0.7504i
1.2125	-69.8839+0.7504i	-80.1854+0.7504i	-73.2748+0.7504i	-107.0722+0.7504i	-66.2505+0.7504i	-87.7150+0.7504i	-60.4976+0.7504i	-106.0829+0.7504i
1.2146	-69.7994+0.7504i	-80.3773+0.7504i	-73.3333+0.7504i	-106.3431+0.7504i	-66.2106+0.7504i	-87.3890+0.7504i	-60.5270+0.7504i	-107.6030+0.7504i
1.2167	-69.7140+0.7504i	-80.5750+0.7504i	-73.3928+0.7504i	-105.6935+0.7504i	-66.1460+0.7504i	-87.0995+0.7504i	-60.5508+0.7504i	-109.3774+0.7504i
1.2188	-69.6316+0.7504i	-80.7723+0.7504i	-73.4508+0.7504i	-105.0964+0.7504i	-66.1005+0.7504i	-86.8312+0.7504i	-60.6025+0.7504i	-111.6050+0.7504i
1.2208	-69.5520+0.7504i	-80.9602+0.7504i	-73.5027+0.7504i	-104.5336+0.7504i	-66.0466+0.7504i	-86.6186+0.7504i	-60.6381+0.7504i	-114.4184+0.7504i
1.2229	-69.4702+0.7504i	-81.1761+0.7504i	-73.5581+0.7504i	-104.0051+0.7504i	-66.0320+0.7504i	-86.4336+0.7504i	-60.6905+0.7504i	-118.7677+0.7504i
1.2250	-69.3918+0.7504i	-81.3803+0.7504i	-73.6167+0.7504i	-103.5346+0.7504i	-65.9742+0.7504i	-86.3209+0.7504i	-60.7422+0.7504i	-126.9536+0.7504i
1.2271	-69.3124+0.7504i	-81.5940+0.7504i	-73.6758+0.7504i	-103.0782+0.7504i	-65.9183+0.7504i	-86.4225+0.7504i	-60.8086+0.7504i	-131.6168+0.7504i
1.2292	-69.2286+0.7504i	-81.8200+0.7504i	-73.7407+0.7504i	-102.7378+0.7504i	-65.9055+0.7504i	-86.1028+0.7504i	-60.8717+0.7504i	-120.6391+0.7504i
1.2312	-69.1351+0.7504i	-82.0469+0.7504i	-73.7949+0.7504i	-102.2999+0.7504i	-65.8533+0.7504i	-86.1171+0.7504i	-60.9396+0.7504i	-115.8162+0.7504i
1.2333	-69.0660+0.7504i	-82.2613+0.7504i	-73.8463+0.7504i	-101.9001+0.7504i	-65.8078+0.7504i	-86.1667+0.7504i	-61.0282+0.7504i	-112.8509+0.7504i
1.2354	-68.9831+0.7504i	-82.5015+0.7504i	-73.9065+0.7504i	-101.5523+0.7504i	-65.7417+0.7504i	-86.2171+0.7504i	-61.1198+0.7504i	-110.6361+0.7504i
1.2375	-68.9037+0.7504i	-82.7387+0.7504i	-73.9681+0.7504i	-101.2318+0.7504i	-65.7053+0.7504i	-86.1003+0.7504i	-61.2109+0.7504i	-108.9579+0.7504i
1.2396	-68.8256+0.7504i	-82.9786+0.7504i	-74.0227+0.7504i	-100.9041+0.7504i	-65.7056+0.7504i	-86.1509+0.7504i	-61.3253+0.7504i	-107.5611+0.7504i
1.2417	-68.7403+0.7504i	-83.2221+0.7504i	-74.0866+0.7504i	-100.6509+0.7504i	-65.6793+0.7504i	-86.1199+0.7504i	-61.4273+0.7504i	-106.3776+0.7504i
1.2437	-68.6730+0.7504i	-83.3861+0.7504i	-74.1547+0.7504i	-100.3464+0.7504i	-65.6561+0.7504i	-86.2127+0.7504i	-61.5609+0.7504i	-105.3622+0.7504i
1.2458	-68.5823+0.7504i	-83.6658+0.7504i	-74.2029+0.7504i	-100.0702+0.7504i	-65.6387+0.7504i	-86.2546+0.7504i	-61.6859+0.7504i	-104.4931+0.7504i
1.2479	-68.4989+0.7504i	-83.8578+0.7504i	-74.2539+0.7504i	-99.8129+0.7504i	-65.6113+0.7504i	-86.3372+0.7504i	-61.8263+0.7504i	-103.6806+0.7504i
1.2500	-68.4135+0.7504i	-84.0546+0.7504i	-74.3198+0.7504i	-99.5751+0.7504i	-65.6030+0.7504i	-86.3953+0.7504i	-61.9601+0.7504i	-102.9692+0.7504i
1.2521	-68.3239+0.7504i	-84.2490+0.7504i	-74.3733+0.7504i	-99.3371+0.7504i	-65.4937+0.7504i	-86.5236+0.7504i	-62.1009+0.7504i	-102.3230+0.7504i
1.2542	-68.2359+0.7504i	-84.4676+0.7504i	-74.4400+0.7504i	-99.0880+0.7504i	-65.5009+0.7504i	-86.6259+0.7504i	-62.2572+0.7504i	-101.7706+0.7504i
1.2563	-68.1504+0.7504i	-84.6725+0.7504i	-74.5187+0.7504i	-98.8686+0.7504i	-65.4797+0.7504i	-86.7571+0.7504i	-62.4157+0.7504i	-101.2206+0.7504i
1.2583	-68.0630+0.7504i	-84.9013+0.7504i	-74.5879+0.7504i	-98.6344+0.7504i	-65.4465+0.7504i	-86.9221+0.7504i	-62.5817+0.7504i	-100.7164+0.7504i
1.2604	-67.9810+0.7504i	-85.0964+0.7504i	-74.6493+0.7504i	-98.4315+0.7504i	-65.4544+0.7504i	-87.0629+0.7504i	-62.7649+0.7504i	-100.2695+0.7504i
1.2625	-67.8913+0.7504i	-85.3576+0.7504i	-74.7060+0.7504i	-98.2533+0.7504i	-65.4329+0.7504i	-87.2204+0.7504i	-62.9363+0.7504i	-99.8878+0.7504i
1.2646	-67.8083+0.7504i	-85.5668+0.7504i	-74.7652+0.7504i	-98.0566+0.7504i	-65.4433+0.7504i	-87.4276+0.7504i	-63.1334+0.7504i	-99.4854+0.7504i
1.2667	-67.7284+0.7504i	-85.8118+0.7504i	-74.8311+0.7504i	-97.9087+0.7504i	-65.4233+0.7504i	-87.8361+0.7504i	-63.3261+0.7504i	-99.1109+0.7504i
1.2688	-67.6490+0.7504i	-86.0500+0.7504i	-74.8901+0.7504i	-97.7345+0.7504i	-65.5266+0.7504i	-87.8647+0.7504i	-63.5224+0.7504i	-98.7771+0.7504i
1.2708	-67.5550+0.7504i	-86.2220+0.7504i	-74.9457+0.7504i	-97.5514+0.7504i	-65.5103+0.7504i	-88.1803+0.7504i	-63.7348+0.7504i	-98.4805+0.7504i
1.2729	-67.4739+0.7504i	-86.4574+0.7504i	-75.0067+0.7504i	-97.4006+0.7504i	-65.4353+0.7504i	-88.5319+0.7504i	-63.9544+0.7504i	-98.1799+0.7504i
1.2750	-67.3808+0.7504i	-86.6684+0.7504i	-75.0163+0.7504i	-97.2583+0.7504i	-65.4592+0.7504i	-88.8801+0.7504i	-64.1971+0.7504i	-97.8828+0.7504i
1.2771	-67.3013+0.7504i	-86.8898+0.7504i	-75.0801+0.7504i	-97.1069+0.7504i	-65.4496+0.7504i	-89.0654+0.7504i	-64.4407+0.7504i	-97.6193+0.7504i
1.2792	-67.2174+0.7504i	-87.0751+0.7504i	-75.1797+0.7504i	-96.9797+0.7504i	-65.4458+0.7504i	-89.5296+0.7504i	-64.6580+0.7504i	-97.3921+0.7504i
1.2813	-67.1338+0.7504i	-87.2856+0.7504i	-75.2217+0.7504i	-96.8380+0.7504i	-65.4673+0.7504i	-89.7667+0.7504i	-64.9246+0.7504i	-97.1490+0.7504i
1.2833	-67.0481+0.7504i	-87.4869+0.7504i	-75.2980+0.7504i	-96.7232+0.7504i	-65.4710+0.7504i	-90.1578+0.7504i	-65.1749+0.7504i	-96.9420+0.7504i
1.2854	-66.9852+0.7504i	-87.6873+0.7504i	-75.3528+0.7504i	-96.5963+0.7504i	-65.4794+0.7504i	-90.4919+0.7504i	-65.4896+0.7504i	-96.7246+0.7504i
1.2875	-66.9003+0.7504i	-87.8814+0.7504i	-75.4146+0.7504i	-96.4809+0.7504i	-65.4851+0.7504i	-90.9456+0.7504i	-65.7689+0.7504i	-96.5203+0.7504i
1.2896	-66.8041+0.7504i	-88.0744+0.7504i	-75.4759+0.7504i	-96.3585+0.7504i	-65.5212+0.7504i	-91.3058+0.7504i	-66.0699+0.7504i	-96.3225+0.7504i
1.2917	-66.7251+0.7504i	-88.2171+0.7504i	-75.5436+0.7504i	-96.2888+0.7504i	-65.5286+0.7504i	-91.8007+0.7504i	-66.4006+0.7504i	-96.1256+0.7504i
1.2937	-66.6391+0.7504i	-88.3930+0.7504i	-75.6150+0.7504i	-96.2114+0.7504i	-65.5374+0.7504i	-92.2804+0.7504i	-66.7324+0.7504i	-95.9547+0.7504i
1.2958	-66.5523+0.7504i	-88.5562+0.7504i	-75.6841+0.7504i	-96.1396+0.7504i	-65.5592+0.7504i	-92.8105+0.7504i	-67.0655+0.7504i	-95.8064+0.7504i
1.2979	-66.4709+0.7504i	-88.7155+0.7504i	-75.7460+0.7504i	-96.0410+0.7504i	-65.5909+0.7504i	-93.3748+0.7504i	-67.4184+0.7504i	-95.6468+0.7504i
1.3000	-66.3791+0.7504i	-88.8082+0.7504i	-75.8105+0.7504i	-95.9702+0.7504i	-65.6060+0.7504i	-94.0499+0.7504i	-67.7895+0.7504i	-95.5112+0.7504i
1.3021	-66.3201+0.7504i	-88.9501+0.7504i	-75.8713+0.7504i	-95.8942+0.7504i	-65.6245+0.7504i	-94.6844+0.7504i	-68.2241+0.7504i	-95.3653+0.7504i
1.3042	-66.2234+0.7504i	-89.0853+0.7504i	-75.9299+0.7504i	-95.8022+0.7504i	-65.6438+0.7504i	-95.6278+0.7504i	-68.6428+0.7504i	-95.1903+0.7504i
1.3062	-66.1439+0.7504i	-89.1830+0.7504i	-75.9792+0.7504i	-95.7156+0.7504i	-65.6717+0.7504i	-96.4090+0.7504i	-69.0574+0.7504i	-95.0863+0.7504i
1.3083	-66.0525+0.7504i	-89.3011+0.7504i	-76.0376+0.7504i	-95.6355+0.7504i	-65.7077+0.7504i	-97.0893+0.7504i	-69.5245+0.7504i	-94.9562+0.7504i
1.3104	-65.9673+0.7504i	-89.3915+0.7504i	-76.0930+0.7504i	-95.5727+0.7504i	-65.7312+0.7504i	-98.2032+0.7504i	-69.9969+0.7504i	-94.8338+0.7504i
1.3125	-65.9101+0.7504i	-89.5847+0.7504i	-76.1334+0.7504i	-95.4529+0.7504i	-65.7521+0.7504i	-99.5593+0.7504i	-70.5133+0.7504i	-94.7301+0.7504i
1.3146	-65.8208+0.7504i	-89.6397+0.7504i	-76.2025+0.7504i	-95.3832+0.7504i	-65.7924+0.7504i	-100.9024+0.7504i	-71.0293+0.7504i	-94.6192+0.7504i
1.3167	-65.7285+0.7504i	-89.7025+0.7504i	-76.2522+0.7504i	-95.2992+0.7504i	-65.8178+0.7504i	-102.6454+0.7504i	-71.5915+0.7504i	-94.5233+0.7504i
1.3188	-65.6483+0.7504i	-89.7758+0.7504i	-76.3059+0.7504i	-95.2423+0.7504i	-65.8374+0.7504i	-104.8400+0.7504i	-72.2205+0.7504i	-94.4240+0.7504i
1.3208	-65.5776+0.7504i	-89.8405+0.7504i	-76.3572+0.7504i	-95.1818+0.7504i	-65.8842+0.7504i	-107.0479+0.7504i	-72.8567+0.7504i	-94.3500+0.7504i
1.3229	-65.4972+0.7504i	-89.9039+0.7504i	-76.4156+0.7504i	-95.1201+0.7504i	-65.9270+0.7504i	-110.9603+0.7504i	-73.5380+0.7504i	-94.2610+0.7504i
1.3250	-65.4171+0.7504i	-89.9485+0.7504i	-76.4725+0.7504i	-95.0603+0.7504i	-65.9471+0.7504i	-119.2820+0.7504i	-74.3030+0.7504i	-94.1822+0.7504i
1.3271	-65.3365+0.7504i	-89.9656+0.7504i	-76.5315+0.7504i	-94.9830+0.7504i	-65.9697+0.7504i	-130.4040+0.7504i	-75.1424+0.7504i	-94.1030+0.7504i
1.3292	-65.3334+0.7504i	-90.0360+0.7504i	-76.5394+0.7504i	-94.9830+0.7504i	-65.9767+0.7504i	-124.5706+0.7504i	-75.2594+0.7504i	-94.0932+0.7504i
1.3313	-65.3235+0.7504i	-89.8489+0.7504i	-76.6192+0.7504i	-94.8875+0.7504i	-65.9461+0.7504i	-118.1493+0.7504i	-76.4223+0.7504i	-94.0346+0.7504i
1.3333	-65.3208+0.7504i	-89.7955+0.7504i	-76.6194+0.7504i	-94.8729+0.7504i	-65.9393+0.7504i	-116.6560+0.7504i	-76.7994+0.7504i	-94.0265+0.7504i
1.3354	-65.3134+0.7504i	-89.7178+0.7504i	-76.6378+0.7504i	-94.8622+0.7504i	-65.9171+0.7504i	-114.8714+0.7504i	-77.3043+0.7504i	-94.0072+0.7504i
1.3375	-65.2986+0.7504i	-89.6297+0.7504i	-76.6869+0.7504i	-94.8369+0.7504i	-65.9066+0.7504i	-113.5028+0.7504i	-78.0028+0.7504i	-93.9921+0.7504i
1.3396	-65.3021+0.7504i	-89.5395+0.7504i	-76.7507+0.7504i	-94.7644+0.7504i	-65.8893+0.7504i	-112.4321+0.7504i	-78.9254+0.7504i	-93.9546+0.7504i
1.3417	-65.2851+0.7504i	-89.4675+0.7504i	-76.7697+0.7504i	-94.7404+0.7504i	-65.8814+0.7504i	-112.1977+0.7504i	-79.3039+0.7504i	-93.9351+0.7504i
1.3438	-65.2968+0.7504i	-89.2923+0.7504i	-76.8261+0.7504i	-94.7245+0.7504i	-65.8517+0.7504i	-109.8078+0.7504i	-80.7220+0.7504i	-93.9186+0.7504i
1.3458	-65.3000+0.7504i	-89.2435+0.7504i	-76.8297+0.7504i	-94.6805+0.7504i	-65.8370+0.7504i	-109.4009+0.7504i	-81.4656+0.7504i	-93.9063+0.7504i
1.3479	-65.2608+0.7504i	-89.1420+0.7504i	-76.8875+0.7504i	-94.6194+0.7504i	-65.8422+0.7504i	-107.0044+0.7504i	-83.2046+0.7504i	-93.8621+0.7504i
1.3500	-65.2556+0.7504i	-89.0760+0.7504i	-76.8942+0.7504i	-94.5902+0.7504i	-65.8307+0.7504i	-106.7937+0.7504i	-84.4281+0.7504i	-93.8429+0.7504i
1.3521	-65.2440+0.7504i	-88.9757+0.7504i	-76.9371+0.7504i	-94.5736+0.7504i	-65.8083+0.7504i	-104.9577+0.7504i	-86.8262+0.7504i	-93.8180+0.7504i
1.3542	-65.2416+0.7504i	-88.8923+0.7504i	-76.9598+0.7504i	-94.5431+0.7504i	-65.8076+0.7504i	-104.5726+0.7504i	-89.1252+0.7504i	-93.8095+0.7504i
1.3562	-65.2041+0.7504i	-88.7955+0.7504i	-77.0101+0.7504i	-94.5307+0.7504i	-65.8044+0.7504i	-102.9052+0.7504i	-93.5585+0.7504i	-93.7874+0.7504i
1.3583	-65.2002+0.7504i	-88.7368+0.7504i	-77.0295+0.7504i	-94.4860+0.7504i	-65.7795+0.7504i	-102.3640+0.7504i	-100.4313+0.7504i	-93.7693+0.7504i
1.3604	-65.2217+0.7504i	-88.5995+0.7504i	-77.0737+0.7504i	-94.3776+0.7504i	-65.7429+0.7504i	-101.9833+0.7504i	-116.7552+0.7504i	-93.7612+0.7504i
1.3625	-65.1979+0.7504i	-88.5187+0.7504i	-77.0948+0.7504i	-94.3443+0.7504i	-65.7414+0.7504i	-101.2013+0.7504i	-98.4302+0.7504i	-93.7487+0.7504i
1.3646	-65.1886+0.7504i	-88.4395+0.7504i	-77.1280+0.7504i	-94.3092+0.7504i	-65.7592+0.7504i	-100.6904+0.7504i	-92.2506+0.7504i	-93.7321+0.7504i
1.3667	-65.1830+0.7504i	-88.3456+0.7504i	-77.1916+0.7504i	-94.3407+0.7504i	-65.7330+0.7504i	-100.0850+0.7504i	-88.8118+0.7504i	-93.7174+0.7504i
1.3687	-65.1830+0.7504i	-88.2327+0.7504i	-77.2040+0.7504i	-94.3028+0.7504i	-65.7048+0.7504i	-99.7367+0.7504i	-86.5032+0.7504i	-93.7111+0.7504i
1.3708	-65.1785+0.7504i	-88.1712+0.7504i	-77.2474+0.7504i	-94.2926+0.7504i	-65.7014+0.7504i	-99.2154+0.7504i	-84.6489+0.7504i	-93.6976+0.7504i
1.3729	-65.1686+0.7504i	-88.0841+0.7504i	-77.2840+0.7504i	-94.2697+0.7504i	-65.6874+0.7504i	-98.6789+0.7504i	-82.9163+0.7504i	-93.6848+0.7504i
1.3750	-65.1628+0.7504i	-88.0102+0.7504i	-77.3161+0.7504i	-94.2443+0.7504i	-65.6772+0.7504i	-98.2256+0.7504i	-81.6539+0.7504i	-93.6696+0.7504i
1.3771	-65.7207+0.7504i	-87.4115+0.7504i	-77.1813+0.7504i	-94.2307+0.7504i	-65.2863+0.7504i	-109.1734+0.7504i	-84.2423+0.7504i	-93.8798+0.7504i
1.3792	-66.2739+0.7504i	-86.7779+0.7504i	-77.0293+0.7504i	-94.1935+0.7504i	-64.9927+0.7504i	-103.0159+0.7504i	-87.7044+0.7504i	-94.1295+0.7504i
1.3813	-66.8403+0.7504i	-86.1549+0.7504i	-76.8955+0.7504i	-94.1824+0.7504i	-64.7791+0.7504i	-94.4205+0.7504i	-93.3747+0.7504i	-94.4087+0.7504i
1.3833	-67.4197+0.7504i	-85.5203+0.7504i	-76.7805+0.7504i	-94.1702+0.7504i	-64.6698+0.7504i	-89.6381+0.7504i	-105.8378+0.7504i	-94.7481+0.7504i
1.3854	-68.0145+0.7504i	-84.8687+0.7504i	-76.6384+0.7504i	-94.1641+0.7504i	-64.6515+0.7504i	-86.2467+0.7504i	-100.1539+0.7504i	-95.1404+0.7504i
1.3875	-68.6149+0.7504i	-84.2124+0.7504i	-76.5290+0.7504i	-94.1675+0.7504i	-64.7702+0.7504i	-83.5054+0.7504i	-94.3760+0.7504i	-95.6142+0.7504i
1.3896	-69.2263+0.7504i	-83.5710+0.7504i	-76.4173+0.7504i	-94.1728+0.7504i	-65.0712+0.7504i	-81.1704+0.7504i	-93.0094+0.7504i	-96.1523+0.7504i
1.3917	-69.8472+0.7504i	-82.9714+0.7504i	-76.3192+0.7504i	-94.1718+0.7504i	-65.5467+0.7504i	-79.1677+0.7504i	-94.0447+0.7504i	-96.7537+0.7504i
1.3938	-70.4971+0.7504i	-82.3914+0.7504i	-76.2278+0.7504i	-94.2097+0.7504i	-66.2898+0.7504i	-77.3483+0.7504i	-99.4795+0.7504i	-97.5039+0.7504i
1.3958	-70.4938+0.7504i	-82.3433+0.7504i	-76.2425+0.7504i	-94.2422+0.7504i	-66.4166+0.7504i	-77.3003+0.7504i	-102.3744+0.7504i	-97.5491+0.7504i
1.3979	-70.4882+0.7504i	-82.3664+0.7504i	-76.2823+0.7504i	-94.1479+0.7504i	-66.2915+0.7504i	-77.4593+0.7504i	-97.2538+0.7504i	-97.3708+0.7504i
1.4000	-70.4892+0.7504i	-82.3302+0.7504i	-76.3031+0.7504i	-94.1577+0.7504i	-66.3564+0.7504i	-77.4496+0.7504i	-92.1287+0.7504i	-97.3461+0.7504i
1.4021	-70.4926+0.7504i	-82.3090+0.7504i	-76.3161+0.7504i	-94.1388+0.7504i	-66.3872+0.7504i	-77.4600+0.7504i	-88.7607+0.7504i	-97.3078+0.7504i
1.4042	-70.4795+0.7504i	-82.2749+0.7504i	-76.3309+0.7504i	-94.1044+0.7504i	-66.4452+0.7504i	-77.4766+0.7504i	-86.8099+0.7504i	-97.2614+0.7504i
1.4063	-70.4854+0.7504i	-82.2690+0.7504i	-76.3626+0.7504i	-94.0402+0.7504i	-66.3911+0.7504i	-77.5719+0.7504i	-83.8404+0.7504i	-97.1387+0.7504i
1.4083	-70.4730+0.7504i	-82.2583+0.7504i	-76.3875+0.7504i	-94.0263+0.7504i	-66.4227+0.7504i	-77.6054+0.7504i	-82.4547+0.7504i	-97.0738+0.7504i
1.4104	-70.4770+0.7504i	-82.2528+0.7504i	-76.4206+0.7504i	-93.9739+0.7504i	-66.3744+0.7504i	-77.7210+0.7504i	-80.6862+0.7504i	-96.9765+0.7504i
1.4125	-70.4692+0.7504i	-82.2084+0.7504i	-76.4323+0.7504i	-93.9386+0.7504i	-66.4157+0.7504i	-77.7478+0.7504i	-79.6346+0.7504i	-96.9351+0.7504i
1.4146	-70.4608+0.7504i	-82.2073+0.7504i	-76.4615+0.7504i	-93.9026+0.7504i	-66.3983+0.7504i	-77.8341+0.7504i	-78.5373+0.7504i	-96.8523+0.7504i
1.4167	-70.4517+0.7504i	-82.1780+0.7504i	-76.4870+0.7504i	-93.8812+0.7504i	-66.3993+0.7504i	-77.8996+0.7504i	-77.6582+0.7504i	-96.7945+0.7504i
1.4187	-70.4273+0.7504i	-82.1608+0.7504i	-76.5077+0.7504i	-93.8604+0.7504i	-66.3961+0.7504i	-77.9940+0.7504i	-76.9150+0.7504i	-96.7434+0.7504i
1.4208	-70.4365+0.7504i	-82.1645+0.7504i	-76.4981+0.7504i	-93.7720+0.7504i	-66.3918+0.7504i	-78.0535+0.7504i	-76.1143+0.7504i	-96.6845+0.7504i
1.4229	-70.4311+0.7504i	-82.1378+0.7504i	-76.5305+0.7504i	-93.7424+0.7504i	-66.3747+0.7504i	-78.1418+0.7504i	-75.3451+0.7504i	-96.6135+0.7504i
1.4250	-70.4115+0.7504i	-82.1021+0.7504i	-76.5627+0.7504i	-93.7349+0.7504i	-66.3765+0.7504i	-78.2069+0.7504i	-74.6834+0.7504i	-96.5538+0.7504i
